model,Galaxy S24,Galaxy A54,Xperia 1 V,GT Neo 5,Nord 3,10 Pro,12,iPhone 14,ROG Phone 7,Nord 3,Nova 11 Ultra,Pixel 7 Pro,Edge 40,Galaxy A54,Edge 40 Pro,Edge 40 Pro,iPhone 14,Nova 11 Ultra,Zenfone 10,iPhone 15,Edge 40,ROG Phone 7,Edge 40,11,Zenfone 10,GT 3,P60 Pro,GT Neo 5,11 Pro+,13 Pro,Edge 40,Edge 40 Pro,Edge 40,P60 Pro,Galaxy A54,iPhone 15 Pro,Pixel 8 Pro,13,Xperia 10 V,Pixel 8 Pro,11 Pro+,Xperia 1 V,Moto G Power,Galaxy Z Fold5,Mate 50 Pro,ROG Phone 6,Zenfone 10,Edge 40 Pro,Moto G Power,Mate 50 Pro,Nord 3,Xperia 10 V,Xperia 5 IV,Galaxy A54,Pixel 8,P60 Pro,Xperia 1 V,Xperia 5 IV,Mate 50 Pro,GT Neo 5,Galaxy S23,Galaxy S23,Xperia 1 V,Xperia 5 IV,iPhone 15 Pro,Moto G Power,Pixel 8 Pro,Nova 11 Ultra,Xperia 10 V,Xperia 5 IV,Edge 40 Pro,Pixel 7 Pro,Pixel 8 Pro,GT 3,Edge 40 Pro,Pixel 8 Pro,11 Pro+,Zenfone 10,Pixel 8,Moto G Power,Edge 40,12,Nova 11 Ultra,P60 Pro,12,Galaxy Z Fold5,ROG Phone 7,Nord 3,Moto G Power,Pixel 7 Pro,Nova 11 Ultra,Pixel 7,Redmi Note 12,iPhone 14,iPhone 15,12 Pro,Zenfone 10,iPhone 15,Edge 40 Pro,Moto G Power
Moto G Power,0.3608101832003053,0.47502592304505203,0.5026717229920312,0.3764947394405798,0.31157588908521167,0.5230113515777012,0.3500016018495131,0.38273723184630026,0.5790911040911768,0.5996253631466937,0.3405052548972474,0.535832541533721,0.6323780020521805,0.6348046057647605,0.542987488428511,0.4894315514125096,0.6383041935569576,0.8053290208551348,0.35532848178050425,0.6680362462080867,0.5765264414839337,0.7053101928568813,0.4997195068121488,0.4984839261518876,0.9245671380186253,0.6021624087430801,0.7956277946267354,0.6386575822929266,0.7781144391003221,0.472171900247164,0.6438020207426215,0.8482010108301562,0.6968348742802319,0.7504483649413589,0.7240428999304269,0.793445813898359,0.9058938636979597,0.7214481008277588,0.5399796930930306,0.58136513845839,0.8294685985618343,0.6849031596093297,0.7974649776305531,0.7773027946609139,0.791889134612844,0.8107772156807046,0.7166451769455644,0.8790152926506183,0.8010291628888181,0.7968099939154081,0.8545991080289408,0.9740369194361544,0.9162853930225507,0.7736142159936451,0.7450763742546647,0.7956991177863733,0.7979743303367886,0.7801875150737694,0.9180659594007494,0.8340190310068558,0.6691186202704432,0.9242822945056535,0.8094646044442219,0.880231119887595,0.8105082340882245,0.9999999999999999,0.8098662337051347,0.8132085720846951,0.919466344761336,0.9056523504987157,0.8646456595374581,0.8275213340074212,0.8464454760381602,0.7969291840993848,0.7668396537036437,0.7866170616112583,0.8442546842128981,0.9311604187214694,0.8022608620601073,0.7857900412403676,0.9036484163116709,0.8388056117692038,0.9800593225275454,0.9389135107129236,0.8747290618474384,0.9268919143864448,0.880606219765978,0.8459214342367296,0.7632982530389627,0.7798035003769025,0.9262466190532664,0.8731938955825632,0.9556027500372033,0.7671270964965194,0.8374617746034919,0.9069764168326415,0.8691540924582873,0.8223029893945378,0.8857482127890968,0.9158831032560429
Pixel 8 Pro,0.5269368986158417,0.47462379959158574,0.5002856386793061,0.49301212660563287,0.6573755749130191,0.6007399769566123,0.5056763822802811,0.7027067660875599,0.5119074547466056,0.36987663391249465,0.7125655050548667,0.4455760276848044,0.40570809714276806,0.7665172120518192,0.5230930223579398,0.7075920253868854,0.7411165700150605,0.6454796243674555,0.42352848288075623,0.7579018179162005,0.6365350865052003,0.6798579996993143,0.7185702425002807,0.8674628465634232,0.8312960706861185,0.6544918929070386,0.6825879270569717,0.5909152818701116,0.6757313403392045,0.6834282848583839,0.6486581513068185,0.6317870325954391,0.573396006910493,0.8397780272547989,0.6915390419369183,0.818760692425238,0.8661202631019821,0.8965666993578142,0.577337974122574,0.7296365754554495,0.6472681779530994,0.6741841217612671,0.8711987083681749,0.7230153874162374,0.778246429359606,0.802499569889267,0.9559555216491222,0.6840828766706286,0.7478119886148306,0.7539024986046767,0.6867012600476858,0.7296155192574693,0.6835071249836279,0.8681095506248028,0.7019670156474606,0.874364554303409,0.6909817923582315,0.90961817914498,0.7465457498653497,0.8136527046943296,0.8251167522217073,0.8323741958220835,0.8566044118195058,0.7961851385873414,0.8325554577632749,0.8098662337051347,0.9999999999999997,0.8877149013632324,0.8034409925608617,0.8030965595863042,0.8538809546405945,0.7336174925607809,0.7367426013199475,0.748885769895725,0.9037932164026545,0.8474377651833989,0.7419600623625251,0.7602536884952988,0.9083481527437786,0.7229476242120539,0.8641071717121581,0.9470425747490187,0.8595682082373552,0.7945357870740576,0.8288582144793119,0.8166928767601809,0.8681639594171588,0.8842821832367754,0.8260138339694818,0.821945308101507,0.7925232744612872,0.7764872479599443,0.8281037733963337,0.7546860897453577,0.8007312407735279,0.903687125097359,0.8125500734911947,0.8138999609686934,0.9067283492521218,0.855546438371565
Nova 11 Ultra,0.5171922167437775,0.6655640892503359,0.6096107936670945,0.6932481883746106,0.7700959309464528,0.7165566805700626,0.7099500496171471,0.7498382852083957,0.7613912594605311,0.7062837708221903,0.6633679676827345,0.6825288020937038,0.5499714564703374,0.7529740347823863,0.5874583111467465,0.8489216860799064,0.8379052332085727,0.75227197358487,0.6531698377245304,0.703901528344396,0.7672253390883482,0.7354013749804319,0.8667037728887399,0.827509666995446,0.817502592217622,0.8512772903567385,0.7574788516380957,0.8494336814526968,0.6983262320436918,0.8268519603125098,0.8485046614016049,0.7817116717154666,0.6731447017896354,0.8755653153353078,0.8490828664013685,0.7643629969305732,0.8330686525903523,0.7850605190320492,0.778879353903811,0.8649505952146427,0.8217158452895179,0.8230002726832363,0.8866821305574526,0.8967211619188773,0.7871741750708032,0.8026863979892906,0.8654026078152991,0.8383161054979361,0.8115732825222752,0.7028855537549312,0.8990953185024854,0.7798941308939519,0.7206661282638924,0.9003904808787668,0.704655047139829,0.8022940898526401,0.824616069809461,0.9649027437427407,0.8620229550842844,0.822266264483497,0.9250196103829529,0.9117513857110202,0.9504055113523081,0.7330085651680973,0.8532993016438016,0.8132085720846951,0.8877149013632324,1.0000000000000002,0.831906618313077,0.753265069923136,0.946994782732538,0.8383109907051174,0.8117006650526566,0.7539763318630809,0.9198186099774899,0.8867234718302685,0.7343488030666511,0.8878424915867169,0.9741188299290625,0.8245726015620058,0.937165600670101,0.8744876206006478,0.8534014572300888,0.9265049791695043,0.719395180253743,0.7557224134057803,0.7920615675768449,0.7656345660051607,0.7974237246935872,0.827640535981932,0.8597377633998995,0.8741691580065233,0.791258486358909,0.8183431448882049,0.756617692298266,0.9087132739110526,0.7519226377797356,0.8542880419406739,0.8301336112567849,0.7749685315805602
Xperia 10 V,0.4621653314244516,0.4732766789331508,0.47141256870965104,0.40042036603759174,0.396285386488419,0.564177453619031,0.559010434393166,0.5162020122223671,0.5815915542218527,0.6284983119342499,0.47185085551404476,0.6300752828515579,0.6991759963911757,0.5699661470972229,0.6975434841721567,0.6056163263423735,0.5842153156731328,0.7258885800988492,0.6029307472801443,0.7247229232718674,0.7400743988713783,0.5891574795777336,0.6375827670098502,0.598288848879191,0.8696708530723446,0.7717309712395151,0.6761743906441072,0.7850332406034757,0.8206843749135738,0.614218909377353,0.7430222548009537,0.7894967541661886,0.8263156508344428,0.7023561699195688,0.7480451104319584,0.8328383775635149,0.7875068094105987,0.8438922616437513,0.7686540604284667,0.7665367001191399,0.710709664408182,0.8610995776256161,0.713795635828582,0.7364327203595893,0.748121006433743,0.7766431913734723,0.7676452203402534,0.9077971286608599,0.9058149476691513,0.9199228470589744,0.8627940918597374,0.8955957598378094,0.9423784639894551,0.8338011332651724,0.8927312985793927,0.8805122747361751,0.9007350768459227,0.8331887557410952,0.8813659847199047,0.9413094581127404,0.7888562967488418,0.9232937996610316,0.8324734463403227,0.9725128198172411,0.9508540020083405,0.919466344761336,0.8034409925608617,0.831906618313077,1.0,0.9341037254387357,0.882390002072444,0.9405271789719433,0.969088208735824,0.9376202209081695,0.8593459952290593,0.8359449911275693,0.9479899483605636,0.8835304317156356,0.8831748760289326,0.9276472290606143,0.9579892881488051,0.9009255828832131,0.8868503321427841,0.9116692321669494,0.908339139197372,0.9620474920485254,0.9052145417236795,0.8744317130086442,0.8958134624294892,0.9236670952346832,0.8828976128263593,0.9271254351282541,0.9074989765639383,0.9064890832024184,0.9589595576180293,0.9219689401770728,0.8861504347254521,0.9272795901653013,0.9022097084598946,0.9348720625984507
Xperia 5 IV,0.18812691929274136,0.2411579938390169,0.26551713580116393,0.23386688122112645,0.24057475274736403,0.29209427784822045,0.2965993163439098,0.3070788775020047,0.3367960980776865,0.4621245581423251,0.34559788862730945,0.4078175974030894,0.43121465822028326,0.41619758926077266,0.4252218219385406,0.4242931761179075,0.4514115318062518,0.5559821590640132,0.402692740148561,0.5192045956901555,0.5098314455477624,0.5433221751459566,0.4706717944151314,0.5223773835377669,0.911730918749101,0.6121125944652432,0.5649921542614921,0.6243982596231712,0.6091231204092104,0.5124957807985034,0.537091549879442,0.6037126100478931,0.5812001475924194,0.5943422484717789,0.5506763038602609,0.6695132335440089,0.7302045052134921,0.7664055554674474,0.644752920337565,0.6224982831728458,0.6909232644442798,0.744460658368373,0.6698953667065003,0.6940644760614126,0.6781567474650048,0.6602659764901535,0.7312198649156283,0.8613656371585827,0.7273201890020402,0.8227005447090506,0.7804383742387304,0.861058946227562,0.8307408072438648,0.7223178658596662,0.7157120301486638,0.7581103840825513,0.7906750276685935,0.713914617606467,0.887405188401293,0.8087956799432343,0.7266288306123968,0.8017992202028479,0.7710192425186111,0.9114041932686374,0.8423488062948415,0.9056523504987157,0.8030965595863042,0.753265069923136,0.9341037254387357,1.0,0.7756422508775983,0.8210260182503408,0.8918303949196748,0.9082798381715638,0.8334338497895901,0.8409781847662782,0.9541412281287524,0.866217205340931,0.8007269034077988,0.839473395182579,0.8700021763665663,0.8591872254098476,0.8707354359169435,0.8387179554634139,0.962191113296907,0.9699417399012684,0.9190682870089656,0.8717436390179547,0.9026661322658456,0.9048855307445074,0.923326473050874,0.9187320562514095,0.9102258933407426,0.8846424316085785,0.9060005159064101,0.8922831105786038,0.9786928559301408,0.9314508631719158,0.9415961731976081,0.9800054197958596
Edge 40 Pro,0.6029592797200706,0.5619339279914994,0.5196494764798769,0.5082880788388736,0.6418486849288242,0.7095824901788683,0.70105756582633,0.7189611253287247,0.7176429369092701,0.7336760604798132,0.5211892756766939,0.8133356697315904,0.7230806440137721,0.810795078484675,0.6439662895338333,0.8460192917975208,0.8787284917441766,0.7491089040033744,0.5742223621803492,0.7663530308585083,0.7346315965568205,0.5887429179307421,0.841491698610728,0.7651206894418128,0.839224956973205,0.8753456401538403,0.6910967835978558,0.8244135927237431,0.8036543692785793,0.8261714228978124,0.7824224370752004,0.8701303079481317,0.7740481942177466,0.7723056084700575,0.7896657009860788,0.8484453592599095,0.8753404767777397,0.7981958794081255,0.7239262989439679,0.7896273565426958,0.7439945186605159,0.7567797520853551,0.9308515529353206,0.7751490511660226,0.6755143658287529,0.7417760944694315,0.87106019567857,0.9010959483659988,0.9220136220759827,0.7317316435704353,0.8952092807963318,0.827479566349791,0.8408755850290248,0.967488979179765,0.75638731532939,0.820921373752868,0.9318522719041056,0.956268253993833,0.8147286928484656,0.9120913405225213,0.9005314191647553,0.9601612819512538,0.8456552457663424,0.8137792455876468,0.8936289728595771,0.8646456595374581,0.8538809546405945,0.946994782732538,0.882390002072444,0.7756422508775983,0.9999999999999999,0.9280023867720888,0.8687096694592329,0.7490873467685687,0.9099157295699043,0.919010525949858,0.7578801150314649,0.8667014436654784,0.9446010919597788,0.8052240947573757,0.9346050135018787,0.9117268676358612,0.8759656427740672,0.943296037878547,0.7881784463918056,0.8044011730088376,0.7463467890162636,0.863219760086664,0.7706262356498563,0.8140122884286735,0.8128826124796344,0.8430328947263276,0.7751124566216094,0.7717455087745259,0.7843918830116197,0.8562851267575925,0.7750172082011,0.8369958101271332,0.7895608213304495,0.8204730379565904
Pixel 7 Pro,0.5336896141394981,0.44476283914022774,0.3791231292633213,0.3705437697076761,0.4616223376135477,0.595077915603751,0.6974480942282983,0.5978912890294898,0.6177093968056785,0.741578197827152,0.41622837824265074,0.8340596265182929,0.7814750938442248,0.6101127559930917,0.6994494658177429,0.7392946222530861,0.6832860752552803,0.6576179671382518,0.664209931930031,0.7030366462448969,0.7486144286005358,0.43191617363951623,0.7568349224014802,0.6260320191732502,0.7962058520908969,0.8978385882218536,0.5560311400743472,0.8641267658262155,0.8060195380916415,0.766838901845131,0.7508217386725927,0.807209605021887,0.8498401262516424,0.6080056610314178,0.7145303876839616,0.8048564055238798,0.7415694448153075,0.7891898779043273,0.8117742278308078,0.8068000093098733,0.6397374324927448,0.8246346930928236,0.7485165728519779,0.6755774290679252,0.5837109088276448,0.6450970048819932,0.7616194669862452,0.9368010261706177,0.9513218815313725,0.8223478022800371,0.8810592448507574,0.7982060893153266,0.8955360102690263,0.8980107742964297,0.8535833107957705,0.80736502398501,0.9777207958347145,0.846731832830445,0.798910353425362,0.9484731877327837,0.8574634405876956,0.9129060410825087,0.7558834055232573,0.8879636476072946,0.9433246414221191,0.8275213340074212,0.7336174925607809,0.8383109907051174,0.9405271789719433,0.8210260182503408,0.9280023867720888,1.0,0.9751655559828817,0.8592560055161466,0.8703015822641933,0.8889126270485649,0.8688671705574494,0.8291224114739844,0.8952426791665129,0.889870495049538,0.9213605406926193,0.8720360841288347,0.7950389255196498,0.8981264072504132,0.8307366678664521,0.8607683474888044,0.7485234369791108,0.846095343033968,0.8281915399623888,0.8891393553033576,0.7867136133311201,0.8831299726396378,0.7538241719797731,0.851762858886426,0.8732165153351682,0.8151662201510192,0.8054315527400324,0.8883415646700378,0.7689958905777512,0.845137177909195
Pixel 8 Pro,0.4180583575675341,0.4142118850533395,0.35399344885540235,0.3687995648103988,0.3941269600758727,0.5085229580689419,0.6190793851639803,0.5088781605292638,0.5517210963565125,0.6806292860454094,0.4258644595132532,0.7049993099342449,0.6944918769613349,0.48499056083078,0.6761503387984963,0.6400960141986706,0.549278133686882,0.6277715700669775,0.6821051902973735,0.6447059026968405,0.7436012530775662,0.4762043028872058,0.6808781975128012,0.5817981029732899,0.8190020672183317,0.8429698324221816,0.5575951429964319,0.8481451370365489,0.7569621265364407,0.6863278777585444,0.7424468945150071,0.7370623957477839,0.8182752819823919,0.60317380773656,0.6975652543187777,0.7577330975545965,0.6969422054230128,0.8020777466529333,0.8377499689556597,0.8153079495618117,0.658225995692463,0.8759716955261576,0.662420682286608,0.7038073174243593,0.6404486565521882,0.667344446702185,0.7270275657847868,0.9349093452299365,0.9025545524741976,0.8779962101581661,0.8719620312872791,0.8091610147246916,0.8861533289629168,0.8234808819390695,0.8747552377259591,0.8138966604170907,0.9270395177076037,0.794568861983954,0.8494653411788516,0.9250702018201385,0.8290804374910881,0.8783517321683181,0.7830762690225295,0.9210519648649125,0.9504854403528736,0.8464454760381602,0.7367426013199475,0.8117006650526566,0.969088208735824,0.8918303949196748,0.8687096694592329,0.9751655559828817,1.0000000000000002,0.9413177936661262,0.8693447685535157,0.8643232072973256,0.9479691125534795,0.8523471226890286,0.884241611711198,0.9473478663100058,0.9356735376045713,0.8630357326953116,0.7983855008395456,0.8818788792557214,0.8750537069074089,0.918595278850292,0.8356246906150196,0.8314589215901323,0.9026908173446244,0.9477305177106172,0.8447053800522423,0.9388374237661681,0.8192443240078267,0.9286222861888851,0.9353604636025581,0.8640485438216758,0.867072486219538,0.9436305836402451,0.8454637134613338,0.8974638420030248
GT 3,0.3309180063455987,0.3918230008443155,0.35084271521847077,0.40741619195197104,0.37795084907915405,0.43111597101519944,0.5329568470741661,0.46473894028739626,0.4491877806059441,0.5030073426301008,0.5345047420652044,0.460677475510064,0.5261470451551538,0.3580904761832827,0.6533246898585563,0.533560055617297,0.378698081316477,0.5582892217759209,0.6890528125839086,0.6027334576058058,0.7429354551686156,0.5315383963322975,0.5991668249411262,0.5878083090904219,0.781495155596484,0.7443834686733318,0.5415164722124177,0.7787090801254741,0.6837415121620382,0.5755542682524211,0.7163835529776715,0.585015876558456,0.741207521266536,0.6187984028119202,0.6625032275673398,0.7005143735323015,0.5985586006308652,0.839569518140045,0.8260458484186284,0.8086746700023854,0.6179489804100815,0.8989289913050714,0.538451129721054,0.6918965918225991,0.7121657388264298,0.6998745004053076,0.7082017841810411,0.8274418995772829,0.7999734295418081,0.9217997751252389,0.768497467392763,0.7377540296140058,0.7936374967150505,0.7112517446595175,0.8666568303902118,0.8318850737287363,0.7802148459493171,0.7278182187940572,0.8272651873426533,0.8687361900195718,0.7710058514522397,0.7825711905980325,0.7979398253576697,0.9144519079080804,0.9258249317941064,0.7969291840993848,0.748885769895725,0.7539763318630809,0.9376202209081695,0.9082798381715638,0.7490873467685687,0.8592560055161466,0.9413177936661262,0.9999999999999999,0.8486942941950791,0.7715360053952525,0.9847194929649337,0.7951488476557653,0.8421696342713972,0.963015601569552,0.9074272265462031,0.8410708500788282,0.7478407197269888,0.7842764421547777,0.8743889154727916,0.927678774195768,0.9180804853803958,0.7838653273209707,0.9650863655639553,0.9698361913659057,0.8389547664520539,0.9215850440545483,0.8501473534201532,0.9708933864568889,0.9727789583290648,0.8948742836497757,0.8754482461949483,0.9532829381742679,0.9142756019164845,0.9061056161838437
Edge 40 Pro,0.4633816091382441,0.40428772730853674,0.34699543428502305,0.46719290209097314,0.6698932276522689,0.5344092313326521,0.6669510365533489,0.7130456752709756,0.511254462480692,0.5464070410122738,0.6442941585659039,0.6185426882611927,0.4784906110723699,0.6328096235833793,0.5541084491143898,0.8236515007659045,0.7118268255778641,0.5252437824212374,0.6391856634378049,0.6537085667663367,0.7196081740867505,0.5161474433290355,0.8562702938999108,0.8652453197873702,0.8146633248242613,0.8634355175531137,0.5167991276528963,0.7950921403536912,0.6249755632701683,0.8684516291113699,0.7271587338964857,0.6176645490858427,0.6470193286689783,0.7028742924551328,0.6641418153293378,0.737933433117335,0.7177986108428636,0.8778657167982868,0.8112153054394047,0.8648462101553904,0.6233319192211867,0.8145481785364319,0.8316298182168024,0.7350154150207427,0.6377034599999488,0.65823517665123,0.926651616058197,0.8436011337747061,0.8307747546815518,0.7575658484113946,0.7963040361950815,0.6771513052074274,0.6913368368143026,0.9125456174121834,0.7234004490849559,0.8153304035327097,0.8495750100307137,0.9151700289988696,0.7781215391584866,0.8648576644055456,0.9681841639631305,0.8303914371561701,0.852555214229387,0.8074452129821422,0.9166736428688412,0.7668396537036437,0.9037932164026545,0.9198186099774899,0.8593459952290593,0.8334338497895901,0.9099157295699043,0.8703015822641933,0.8693447685535157,0.8486942941950791,0.9999999999999998,0.9520680034926302,0.837357668999924,0.7919707333025862,0.9671113029273151,0.8613896506480241,0.9167600523336599,0.9440610568491186,0.7698399612794391,0.8270580993070256,0.8461538010815993,0.8245796827509101,0.8164541485977979,0.8703386183062419,0.9270441323252313,0.9344757556541697,0.8090812278605128,0.8753949687939931,0.7450376620244492,0.8879226186945469,0.8448069279224919,0.8757587523792908,0.8594557823863452,0.934893519277162,0.8831579870564009,0.8753783752974266
